address,block,reserve0,reserve1
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a06ce,79936f1c77d15,13d31dbe3663399620
ec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,9a06ce,1ab9a3e936ce98acb2,1c2d6abff9a6a6953
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a06ce,790588c6c65c0,13ea6e4d4fb9e19620
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a06ce,79c1b3c9e1f1d,13cbbe760eca430788
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a06ce,74ce57388d7d2156dd0,8f6bd5b5618610142
ec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,9a06d0,1bb473de614b4d44b2,1b2f10b402e8f2b25
121b382b5f003c41fb49e7b88d079c8f513feaac,9a06d1,4124e5a1149744b0f,72e774b4531b3067fdb
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a06d4,7855e787f8f1d,1407c5571d975ec831
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a06d4,3080485521d,3db3adf9571044b1a
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a06d5,79fb8a83e0978,13c2bd7ec03e474628
08a564924c26d8289503bbaa18714b9c366df9a5,9a06d5,3e6f9fe24c5b3cba39,e972359d0e
b784ced6994c928170b417bbd052a096c6fb17e2,9a06d7,38d284dfa9fc57e45,78cbc151b400af8c
b784ced6994c928170b417bbd052a096c6fb17e2,9a06da,3aab14b9c749dc645,750198241779b62b
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a06db,f35dfb47fd6111bb,61d3b11cb4c3a901
260e069dead76baac587b5141bb606ef8b9bab6c,9a06dc,989b855808cb25250a0,270e301efe9aba969
121b382b5f003c41fb49e7b88d079c8f513feaac,9a06e9,4202f10c4f0d84b0f,7166181a0d10d43c320
121b382b5f003c41fb49e7b88d079c8f513feaac,9a06e9,4170f5944e780a991,7263d1819ad5cda4320
4130766f0afb01310bdfc4cdbe923217a23e7e2e,9a06ea,334a80ad7a9641705000,11466b013868000
2b6a25f7c54f43c71c743e627f5663232586c39f,9a06ec,1ddde383f3a7f856505,1d3bd56a762a671c
2b6a25f7c54f43c71c743e627f5663232586c39f,9a06ec,2588099abbf6efd6505,174723c1ce485d0b
59e7bee6374a3f6ecb33180ece978fd4f2b7cea2,9a06ed,13b2abf84bf2e31bd6ff,b86df56d98d46fdf
59e7bee6374a3f6ecb33180ece978fd4f2b7cea2,9a06ee,14adf17094360a33d6ff,afb3673730624e7e
819f3450da6f110ba6ea52195b3beafa246062de,9a06f0,525dcb66964e9bc332d,2acd4b08c24abca1
819f3450da6f110ba6ea52195b3beafa246062de,9a06f1,5a8c3115ad73dec332d,26f1f8f605183a31
7a0dc9150178816752c19c6c31b4254e752ac7e4,9a06f1,68a03254c8eb3d9c068e7c9,9d9a82a8
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a06f2,5a25e0ca9aaa,d4c01cfd
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a06f2,f1a996b95,10928021620a184c7b
819f3450da6f110ba6ea52195b3beafa246062de,9a06f3,548a66fe7c882e74c96,29b883e6c02c3a31
819f3450da6f110ba6ea52195b3beafa246062de,9a06f5,58f4c7d0259a44f4c96,27a7e025423e59e2
260e069dead76baac587b5141bb606ef8b9bab6c,9a0702,8972dc8badb7a994872,2b602d8414faeceed
260e069dead76baac587b5141bb606ef8b9bab6c,9a0702,8b507726ab90278058a,2acbea53e70e81fed
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0706,79d1bef902605,13c98a5327a2384628
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0706,5a476c666c71,d4714c28
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0706,40a20f259febeb64b53,47a028191
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0706,74d2c60d3b45f9267b1,8f6668aec93db573d
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0706,eda85c29b,10da34e084a17078f3
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0707,f01aa4673,10ae61362eee80d66c
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0707,79cbc8cf723f8,13ca8303c8b07f4628
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0707,7ab0d96b852d8,13a5abf6504f427b3e
121b382b5f003c41fb49e7b88d079c8f513feaac,9a070d,424f00ff88ee4a991,70e5e6789027d72a5f1
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0710,7aa22aed96d65,13a807ec69bb137b3e
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0711,7b33afd4c0d65,1390e21ed0d0db01ef
ce2cc0513634cef3a7c9c257e294ef5e3092f185,9a0713,131f691c9b16fe1ba30,488955bf398fe051
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0715,441cd6d0aa746df7a,6deaa2a06f268664de9
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0718,439ec9016e404b1ae,6eb826f404f5e29cde9
260e069dead76baac587b5141bb606ef8b9bab6c,9a0719,8e3473f81807190541e,29eddee8ac9841fed
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a071a,7b2afa1a648de,13924564492e6501ef
4130766f0afb01310bdfc4cdbe923217a23e7e2e,9a071b,552162ecc74dee185000,1cac1eb38c2346f
121b382b5f003c41fb49e7b88d079c8f513feaac,9a071c,4291468758b922c72,7079c45601a0c50cde9
260e069dead76baac587b5141bb606ef8b9bab6c,9a071e,8f38a959c089ac0541e,29a1eb6747c39de44
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0720,7bbf4367df4c4,137ae3813801660ac2
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0720,2fd4ac01f82,3e91b964918684b1a
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0722,7fcefc26991d07b54,d7f396219c1a0f06c53
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0725,9672588d69dc4,17aedaafdc4edec7c4
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0727,96698ef8a3328,17b03df554ac68c7c4
16794085aa3f5aaf3dabdc1fe510d19589952514,9a0727,edb427cd0b24f942b,1ba699a72d6533cdd9da
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0729,8058a7120a28e7b54,d70ca4a3766eaa98597
70ea56e46266f0137bac6b75710e3546f47c855d,9a0729,53b51d105b108537b4,d6d1070829548671
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a072a,1013eb1fba4c511bb,5c9079c9df66e3e1
260e069dead76baac587b5141bb606ef8b9bab6c,9a072b,82abf1b2af4ce2fa3b3,2da49573c6a285646
121b382b5f003c41fb49e7b88d079c8f513feaac,9a072c,8136b27d449f27b54,d59c3272ff0f0d8fd43
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a072d,569288a687a88adc,85e03fdc23ba2abbfcbd
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0730,12ae0d6169af111bb,4fb41d101ec36946
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0730,931005f4ff3ba,183ac980995509d3c4
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0730,1755a35031e5ae86eba,6f7c3503908526e81
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0731,1274765c1f1743113,50ad95246c827b46
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0731,2fdc21f0715,3e9b7bd8f0c07d0c6
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0732,8308fdab3f6447b54,d2a64e43674d8336b1d
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0732,85a31feceec707b54,ce8f619d58bc383fc2c
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0734,9450913dfbf3f,180693a73c5e2e071f
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0734,10afd89e0a2b5a7e5,59407b8130565546
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0735,87397761ccf677b54,cc24854b38d00703a52
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0735,be91b739f96262b6555,22c6daf66ebbe5603
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0735,558e4d0e5b98f1a3,8778ae71a59ce5cbfcbd
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0737,881782cd076cb7b54,cad8704b90c1704d019
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0738,2e92c4900a1,405792af65acfd0c6
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a073a,2ff7f3f93ac,3e79dcc5552b45d8b
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a073c,179bc8e05c4acd1eeba,6e31f087eb5fd210a
70ea56e46266f0137bac6b75710e3546f47c855d,9a073c,57b292f924091cb7b4,cd121c170df7f239
121b382b5f003c41fb49e7b88d079c8f513feaac,9a073d,885bf1f0449562961,ca72f12b04e0515f82c
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a073d,30557532eac,3e015bc56c5ed76ec
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a073d,74713781ab214f285e0,8fdee9aeb20a23ddc
121b382b5f003c41fb49e7b88d079c8f513feaac,9a073f,876288fa8d040cd30,cbe9058f1a2d94ff82c
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0741,84ce4f90bf0a81dcb,cfe1c7d7a2d1757b751
819f3450da6f110ba6ea52195b3beafa246062de,9a0741,5e9dc8843784cff0c96,254a47c0692dbe0b
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0741,2ff3056d27e,3e8108bcadfc6f6ec
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0742,8546113038a1ff04b,cf278aa9d85ed3bb002
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0743,f7de29eaa,113876593dafae60d0
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0746,861132bbb44d2d54b,cdee9be3be8285707b6
260e069dead76baac587b5141bb606ef8b9bab6c,9a0748,8535e70fdcda682e9bf,2cc68a088c2c45646
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a074b,94a1ab9a4506b,17f9818c454090786d
121b382b5f003c41fb49e7b88d079c8f513feaac,9a074c,8616dce3e5c6ac369,cde5ef718e39e6f07b6
4caa3ecc73201edd2a42e4679a27b9d0cd590db3,9a074d,1f5aa46f4869791,3f9ed0695734bfbe5372
121b382b5f003c41fb49e7b88d079c8f513feaac,9a074f,85a2cfa2b62f5c4fa,ce994763fd13fca07b6
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0750,92ae772666428,184b585499f3e90c6d
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0752,84f6f8ca7adb64423,cfa5156cab6358207b6
3fd4cf9303c4bc9e13772618828712c8eac7dd2f,9a0754,5262a80668c49dee2,3eaaa88dfe4e49
3fd4cf9303c4bc9e13772618828712c8eac7dd2f,9a0755,1ddc71269fb73d00f,ad39d9ba702649
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0755,74adeea0fd1da4a85e0,8f9445b8fd39aae58
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0756,76d147e075fa08ba3f2,9235cf1d47a2146cd
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0757,f7ca0e3af,1139dd2c34b1fee0d0
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0757,59bfe9451ba4,d5b30723
70ea56e46266f0137bac6b75710e3546f47c855d,9a0758,5adc9594b6efc24b4b,c5f33f21b1578937
a50fb59346c83730602874b6f25a59939a949cf4,9a0758,1775a306ddaf14bf6c9,3db01e4e
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0758,f7f2668e3,113711c4506977c876
70ea56e46266f0137bac6b75710e3546f47c855d,9a0759,54ecf41992bebd816b,d3d3f5d558bb8937
70ea56e46266f0137bac6b75710e3546f47c855d,9a075a,595c600bb91ece416b,c958246bc1ab1387
3203d789bfdb222bfdd629b8de7c5dc38e8241ec,9a075c,1935921286553c32bba,42d976b820527bd9
4caa3ecc73201edd2a42e4679a27b9d0cd590db3,9a075c,2ee5ae802cd9790,5f28a8fa8611550fc820
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a075c,3099ede17ab,3dab0424f2b935b64
8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,9a075c,26efe14893ecf54ba5ae,428d4fdaca92b4814
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a075c,91d7e2a13cf82,186f326d00abb6e46d
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a075d,f7c8bff51fc92371,6030d6db04085546
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0762,83a64178886f9de91,d1b9c4eb10df57007b6
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0763,91044ab5042e8,1892f4d322867f526d
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0765,313e6a69d55,3cdda3c3276dca092
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0766,84eac02e4dbf0c291,cfbb47abc5e87643c92
8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,9a0766,265fa5dc821a9a2e4c1c,4388356ef96702594
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0766,905bafa376138,18afbe924472c8b96d
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0767,f7e7f15e0,1137cc3c5f4d799c2f
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0767,597a0fe063a4,d65a5a26
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0768,f83f52352,1131c16c87d1300ea6
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a076e,55a46279a38571a3,8755da7d3708711a3bb6
30eb5e15476e6a80f4f3cd8479749b4881dab1b8,9a0772,340678fda2e5,355041d086ba
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0772,86f255c7f025ac291,cc9dd0c855a69e65651
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0773,8fbb2f7687248,18cb64e44ba9d64e6d
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0779,8fd9eb46af248,18c61cd7f98b07cbcd
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0779,bcc85fe9d06a40a9c3d,231b5bbb90a8cd8a3
c5a788f63e5d9cf2c324621eed51a98f85ae373b,9a077e,2c25543bea6,27fd7684bb590a123d
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0780,f82b59e4c,113324b2002eba0ea6
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0780,58f5da778f08,d799df2c
c3c2e6fe3bc6db96ba3684aa0ef41c57899e0805,9a0781,906213dcde00b5c39503,e6ffe07
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0782,76d9f452a642a73a433,922b2bba88bafa4ac
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0782,318e08ad591,3c7c23d9cb03c4410
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0782,bac33fb0c3d7fb7e2b4,237cdba4ed12d3525
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0782,8f08c402fd130,18ea729279a29a0dcd
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0783,30cc6718433,3d6cdd7567d0f7e90
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0783,be5ecbfd79d46e1e2b4,22d133c6787b889ba
260e069dead76baac587b5141bb606ef8b9bab6c,9a0785,88fbe22372af70ce9bf,2b8bb68977fb84f42
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0785,82a2282ce559e2aff,d36489fe0e627265651
70ea56e46266f0137bac6b75710e3546f47c855d,9a0786,539d6b39a6136ceecb,d738db1f690f1387
70ea56e46266f0137bac6b75710e3546f47c855d,9a0787,595449c9dcbb522ecb,c97e3ecb00443796
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0787,83a38bd6d33b89aff,d1c870a4df38f9ad7ad
c5a788f63e5d9cf2c324621eed51a98f85ae373b,9a0787,2d0fb96c8c1,28d1cb09ab33a81ff1
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0788,8519a4ac6e63e7aff,cf7c9087c7188652112
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0788,f0d8649b4c172371,62f86e1bd7600a31
f49c43ae0faf37217bdcb00df478cf793edd6687,9a0789,2dcd9d8de98d4a7ef,3bd39e45f69015d5211
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0789,f7ef8b374,11374e05c4f137d8ed
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0789,5772e3409c37,db56ca04
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a078b,f9c45b33ec3a339b,5f7206978b5bf8fa
121b382b5f003c41fb49e7b88d079c8f513feaac,9a078b,868f80afa4ca086ff,cd3dccd783fd486b249
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a078c,3006c7ca5e0,3e6a61c8788af2810
121b382b5f003c41fb49e7b88d079c8f513feaac,9a078c,8577baaa8d8e0c149,ceed51cb8c8d898b249
b784ced6994c928170b417bbd052a096c6fb17e2,9a078e,3a3c0f042a0ebc645,75e1557cb2ea7702
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a078f,f632b21973dcff38,60d54c0fe8e5f8fa
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0791,813f75f5d36461254,d5b40b0145495d8b249
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0792,8e335be5743fa,190ff3ca9cb60551cd
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0793,111f41f80c2a4ff38,570c8bbada96a2e3
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0793,2febc59a4d0,3e8daa63e0951b610
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0795,83d9983782c721254,d17f8b57cc2e0040e2e
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0797,763ffc52f390ba93bc6,92ea106933e97e51e
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0798,8616783ccccf41254,ce0320818ac1c5d953f
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0798,770b34ae412e0bd3bc6,91f003705a21d5026
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0799,84e310e4899413ad8,cfe11f8a57ef4fd953f
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0799,8d94eb2a5d3f0,192c155199e6ff2ccd
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0799,3021871f850,3e4802a946a196cf9
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a079b,f7e40bf68,11381b0bf6fa8706ed
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a079b,572a014850cb,dc0ebe10
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a079e,10daad642185b28f0,586fd1333820a2e3
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07a5,8d81793db30c6,192f8d7f46d0d82ccd
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07a5,7eb5c25d3efd6c805,da0b355aed090dd953f
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07a5,8d71eec07aea8,1932540a378bec2ccd
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07a6,7fff9dd44159b7c05,d7daf839a47f93fcc26
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a07a6,fa1a4cdbd4040e80,5f602c8d0bd2a2e3
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07a8,80dda93f7bcff7c05,d66825022edaa88cc9d
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07a9,818777d15e6750185,d54fe7e32d829541d79
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07a9,84219a130dca10185,d11faa44f1aee08d538
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07ab,84a6f675757b82485,d04e0d6ddedf9b469d0
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07ac,8c5e8d58dc55d,1963e88d10a7de06cd
878b76a1a0da1be6f7b02e1abb5ee47380817362,9a07b4,20308d397f,1b1ff5b37
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07b4,8564d0cd1d06d6505,cf26777d1c7a905373b
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a07b7,71490bc12a713e67222,8ae0d194023004b8c
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a07b8,712a43c85ce3f0dc082,8b06b51dee95ea8aa
70ea56e46266f0137bac6b75710e3546f47c855d,9a07b8,5396de48760aae4b3d,d75ef57ea7a83796
70ea56e46266f0137bac6b75710e3546f47c855d,9a07ba,594b77a3e40c5fcb3d,c9a605971ed99022
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07ba,8c216a695c462,196f04e0fdab984ecd
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07bb,8622a0e97305d3805,ce0234b531101a89643
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a07be,f7fc16db6,113670f46ca7801993
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07be,8bef509c0e762,19782707aa30c79a65
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07bf,8e07be42e0b303461,c296f9aab8f7b64f16b
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a07bf,107fb038f7b680e80,5a603be6283f10a6
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07c0,8bfea037c0cc7,197af06eb582a1b96e
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07c1,8cba1ee9e69e1c378,c465adb17b7e0f2f16b
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a07c2,3098a47b40d,3dafce4ac7e8120a3
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07c5,8e53d6a449623,191056a79b0306c07a
2b8db612d1a6cf7cd9de6dd49cc62194d0ff13c2,9a07c9,fb97fb42348174,77359400
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07ca,8ce68798f24f5c378,c427f6b10cc71b50620
9896bd979f9da57857322cc15e154222c4658a5a,9a07cb,c1d1f97e5,a92efde1193dd7
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a07cc,da53d68583d15e85,1f1d2f781cb1f25d452
260e069dead76baac587b5141bb606ef8b9bab6c,9a07cc,895f6b1ace6edf530c1,2b6c417e666a55771
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a07d1,3027f0d5fb1,3e409bc9e0fdd28a3
343fd171caf4f0287ae6b87d75a8964dc44516ab,9a07d3,1117b6278888d777bff2,669f1053057d1fb0
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a07d7,f6f75d8d0f51ba8c,609ef483cd2c10a6
70ea56e46266f0137bac6b75710e3546f47c855d,9a07d7,594b7f0e6676eaea81,c9a616566610ba28
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a07db,da54347cd12838bd,1f1d3cdc400f6efcebb
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a07e1,b831b9c8f4b0cbd2b14,23fcf6640767f89ba
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07e1,8f56c624efee7,18e332591803aca3f1
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07e1,8ec5413dc5ee7,18fca3be552f9a6077
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a07e2,bcf9cd5edf589412b14,231488a12a2b64f09
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07e2,8f87a3b70c7f6,18dae6875252202736
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07e8,c4edcbc5ed3f6,221a29c47b8df19e6e
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a07e8,2fa2041cde8,3ef02a0514ed42ba3
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a07ea,be27a4e4a2d15312b14,22dd03e6acb27658c
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07ea,8d1e0c536fc84acf5,c3db05e0e390f103c14
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07ec,c59fa8fd3f2b6,21fb8ffc3af6f3c719
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07ec,8eda2329e4b4cacf5,c17bf6ed415772549ca
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07ee,919e73db440a096f5,bdd1982eea11ed1789e
eb10676a236e97e214787e6a72af44c93639ba61,9a07f4,88668aa9469,aa93e7c3a683190
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07f6,c69ca563529ae,21d067d1ef083c396b
9896bd979f9da57857322cc15e154222c4658a5a,9a07f6,27362ec76c,223a3886858fe06
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07f7,8e9eb14e061536d63,c1d2834659c0a7e6b6f
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07fa,91314a50a3fc18d63,be65eb810fcc78483d8
3041cbd36888becc7bbcbc0045e3b1f144466f5f,9a07fb,3e8455eaf,3ea738320
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a07fb,f810fd308,1134fed2a97f92f9c8
17ee04ec364577937855d2e9a7add8d2a957e4fa,9a07fb,1614c53e8,12b520a25e185301
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07fb,93d4ba15cacb67a6f,bb028ee6336e8e483d8
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07fd,92e6be0f510363cf3,bc326e7638d26681891
c5a788f63e5d9cf2c324621eed51a98f85ae373b,9a07fe,2d727878181,28795d908bd8475ae9
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a07fe,c5f3c50e73c99,21ed56f696b0ae0f6b
121b382b5f003c41fb49e7b88d079c8f513feaac,9a07ff,9250443ad830f2110,bcf49093d0e29551891
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0801,c698f297e4f2f,21d134c6a26ed4f181
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0801,c6a2b2201f526,21d2ddb7318d25e907
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0801,932e4fa612a732110,bbd858e895421a0b1c1
60ef16af3b1392fb6f98d2d06b5ed958a373dcb5,9a0801,7639b943876071,1b62d62d6104
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0802,52ef311efa533f67,8bc46f664b2039da3bb6
8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,9a0805,26c418b9fca413b54c1c,42d9be0d0451693d9
c5a788f63e5d9cf2c324621eed51a98f85ae373b,9a0805,2d357117bad,28b02ace72dd4dcae9
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a0807,dc9f4074dc9fb36b,1f70e5ef6b6f6442ceb
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0808,104d81440b6b5ba8c,5b7eb5d06a4e4183
121b382b5f003c41fb49e7b88d079c8f513feaac,9a0808,93fae583a5c52b690,bad56c2d7eb48156dbe
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0809,c608720c5e526,21ed4a818491b7f619
60ef16af3b1392fb6f98d2d06b5ed958a373dcb5,9a0809,505ed31b5aace9,2852ee2ad294
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a080b,c7694f769f57a,21b16f63d2202d5f4a
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a080b,df01fabad9b7d583,1fc7eef41338b21ac7f
343fd171caf4f0287ae6b87d75a8964dc44516ab,9a080e,10c498754029cd55e6b3,689d458b85db2167
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a080f,5812d5ed60cb,d9caba24
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a080f,f8353d6f4,11327d6626468df595
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0811,71374673a550de9c082,8b16b0edbb0701b4d
